2021-11-07 15:55:31.995352	Light intensity:2708	Temperature:23	Humidity:47	PPM:9.201543	Corrected PPM:31307.66
2021-11-07 15:56:33.392844	Light intensity:2703	Temperature:23	Humidity:46	PPM:9.201543	Corrected PPM:31307.66
2021-11-07 15:57:34.703160	Light intensity:2702	Temperature:23	Humidity:46	PPM:9.201543	Corrected PPM:31307.66
2021-11-07 15:58:36.098437	Light intensity:2565	Temperature:23	Humidity:46	PPM:9.201543	Corrected PPM:31307.66
2021-11-07 15:59:37.274505	Light intensity:2543	Temperature:23	Humidity:46	PPM:6132.258	Corrected PPM:101355.3
2021-11-07 16:00:38.685834	Light intensity:2634	Temperature:23	Humidity:46	PPM:6132.258	Corrected PPM:101355.3
2021-11-07 16:01:40.089127	Light intensity:2722	Temperature:23	Humidity:46	PPM:6132.258	Corrected PPM:101355.3
2021-11-07 16:02:41.303871	Light intensity:2687	Temperature:23	Humidity:47	PPM:328964.0	Corrected PPM:13540.24
2021-11-07 16:03:42.786243	Light intensity:2634	Temperature:23	Humidity:47	PPM:43383.09	Corrected PPM:1069.38
2021-11-07 16:04:43.996336	Light intensity:2709	Temperature:23	Humidity:47	PPM:43383.09	Corrected PPM:1069.38
2021-11-07 16:05:45.184031	Light intensity:2591	Temperature:23	Humidity:47	PPM:73.30386	Corrected PPM:355.3945
2021-11-07 16:06:46.587300	Light intensity:2700	Temperature:23	Humidity:47	PPM:73.30386	Corrected PPM:355.3945
2021-11-07 16:07:47.875679	Light intensity:2525	Temperature:23	Humidity:47	PPM:24.97367	Corrected PPM:164.765
2021-11-07 16:09:14.972086	Light intensity:2582	Temperature:23	Humidity:47	PPM:4480100.0	Corrected PPM:730353.5
2021-11-07 16:10:19.140756	Light intensity:2592	Temperature:23	Humidity:46	PPM:4480100.0	Corrected PPM:730353.5
2021-11-07 16:11:20.322136	Light intensity:2687	Temperature:23	Humidity:47	PPM:1950.22	Corrected PPM:33680.34
2021-11-07 16:12:21.517681	Light intensity:2518	Temperature:23	Humidity:48	PPM:1950.22	Corrected PPM:33680.34
