2021-11-07 20:30:53.676120	DEVICE C - Living Room motion detected
2021-11-07 20:30:57.011267	DEVICE C - Living Room motion stopped
2021-11-07 20:31:01.171706	DEVICE C - Living Room motion detected
2021-11-07 20:31:04.125525	DEVICE C - Living Room motion stopped
2021-11-07 20:31:08.361199	DEVICE C - Living Room motion detected
2021-11-07 20:31:09.932443	DEVICE C - Living Room motion stopped
2021-11-07 20:31:14.391384	DEVICE C - Living Room motion detected
2021-11-07 20:31:22.946008	DEVICE C - Living Room motion stopped
2021-11-07 20:31:26.592291	DEVICE C - Living Room motion detected
2021-11-07 20:31:28.451903	DEVICE C - Living Room motion stopped
2021-11-07 20:31:32.191830	DEVICE C - Living Room motion detected
2021-11-07 20:31:34.145848	DEVICE C - Living Room motion stopped
2021-11-07 20:31:39.076953	DEVICE C - Living Room motion detected
2021-11-07 20:31:54.527306	DEVICE C - Living Room motion stopped
2021-11-07 20:31:58.192306	DEVICE C - Living Room motion detected
2021-11-07 20:32:01.942203	DEVICE C - Living Room motion stopped
2021-11-07 20:32:17.297238	DEVICE C - Living Room motion detected
2021-11-07 20:32:21.632554	DEVICE C - Living Room motion stopped
2021-11-07 20:33:21.564192	DEVICE C - Living Room motion detected
2021-11-07 20:33:24.418592	DEVICE C - Living Room motion stopped
2021-11-07 20:36:18.377050	DEVICE C - Living Room motion detected
2021-11-07 20:36:19.947448	DEVICE C - Living Room motion stopped
